sumprefix.gpu-vec,9000,256,256,212736
randsum.gpu-vec,11000,2816,5632,329216
sumprefix.gpu-vec,11000,256,256,264704
randsum.gpu-vec,13000,4864,6912,382976
sumprefix.gpu-vec,13000,256,256,293888
randsum.gpu-vec,15000,4096,9216,448512
sumprefix.gpu-vec,15000,256,256,338688
randsum.gpu-vec,17000,5888,11264,504832
sumprefix.gpu-vec,17000,3328,4608,376320
randsum.gpu-vec,19000,4608,11520,567552
sumprefix.gpu-vec,19000,3072,5888,423680
randsum.gpu-vec,21000,4352,12544,632320
sumprefix.gpu-vec,21000,3328,7936,472576
randsum.gpu-vec,23000,4608,8192,690944
sumprefix.gpu-vec,23000,2560,5376,435200
randsum.gpu-vec,25000,2816,7424,497408
sumprefix.gpu-vec,25000,2304,6400,373760
randsum.gpu-vec,27000,3072,7936,538112
sumprefix.gpu-vec,27000,2048,6912,399872
randsum.gpu-vec,29000,3072,8192,583680
sumprefix.gpu-vec,29000,2048,7680,432640
randsum.gpu-vec,31000,2816,8192,621568
sumprefix.gpu-vec,31000,2048,7936,462336
randsum.gpu-vec,33000,5376,18688,667392
sumprefix.gpu-vec,33000,2816,8448,495104
randsum.gpu-vec,35000,5632,19456,758016
sumprefix.gpu-vec,35000,4096,6400,523264
randsum.gpu-vec,37000,5376,18944,776704
sumprefix.gpu-vec,37000,3840,6912,553728
randsum.gpu-vec,39000,5632,16128,810496
sumprefix.gpu-vec,39000,3840,7424,584960
randsum.gpu-vec,41000,5632,19712,858368
sumprefix.gpu-vec,41000,4096,7680,615680
randsum.gpu-vec,43000,5888,16896,887808
sumprefix.gpu-vec,43000,3840,7936,655616
randsum.gpu-vec,45000,5888,17664,932352
sumprefix.gpu-vec,45000,3840,11008,684544
randsum.gpu-vec,47000,6656,20736,980992
sumprefix.gpu-vec,47000,4864,8704,711936
randsum.gpu-vec,49000,5888,22528,1023488
sumprefix.gpu-vec,49000,4608,9216,739840
randsum.gpu-vec,51000,6144,20480,1052160
sumprefix.gpu-vec,51000,4096,9472,771072
randsum.gpu-vec,53000,5888,20992,1098240
sumprefix.gpu-vec,53000,4864,9216,800768
randsum.gpu-vec,55000,5632,25344,1139200
sumprefix.gpu-vec,55000,4864,10240,833024
randsum.gpu-vec,57000,6144,24064,1185024
sumprefix.gpu-vec,57000,4864,10752,863232
randsum.gpu-vec,59000,6144,23808,1219072
sumprefix.gpu-vec,59000,4864,11264,894208
randsum.gpu-vec,61000,6144,29184,1256704
sumprefix.gpu-vec,61000,5632,12544,937984
randsum.gpu-vec,63000,6656,26112,1303552
sumprefix.gpu-vec,63000,4864,12288,956928
randsum.gpu-vec,65000,6144,26624,1340160
sumprefix.gpu-vec,65000,4608,13312,990720
randsum.gpu-vec,67000,6656,30464,1388800
sumprefix.gpu-vec,67000,4864,13056,1026816
randsum.gpu-vec,69000,6144,31232,1423360
sumprefix.gpu-vec,69000,5376,13568,1054720
randsum.gpu-vec,71000,6912,30208,1471744
sumprefix.gpu-vec,71000,4864,14080,1082624
randsum.gpu-vec,73000,6656,29696,1504512
sumprefix.gpu-vec,73000,4864,15104,1120512
randsum.gpu-vec,75000,6656,30208,1547008
sumprefix.gpu-vec,75000,4864,15104,1142272
randsum.gpu-vec,77000,6912,30720,1587200
sumprefix.gpu-vec,77000,4864,15872,1173504
